-1.944707020551e+01,1.526308652318e+01,0.000000000000e+00,0.000000000000e+00,4.234983682335e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.526308652318e+01,-3.027211539878e+01,4.781863151758e+00,5.115838325872e+00,5.193927397970e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,4.781863151758e+00,-9.822380129352e+00,5.068816977594e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,5.115838325872e+00,5.068816977594e+00,-3.865417120761e+01,2.157855398169e+01,0.000000000000e+00,4.889512660317e+00,0.000000000000e+00,1.855499557816e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4.234983682335e+00,5.193927397970e+00,0.000000000000e+00,2.157855398169e+01,-3.553363945604e+01,4.257445335253e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.257445335253e+00,-1.734073280992e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.094074344240e+00,3.175963965029e+00,6.102755448193e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.889512660317e+00,0.000000000000e+00,0.000000000000e+00,-1.954900594826e+01,5.676979846722e+00,9.090082719753e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.676979846722e+00,-5.676979846722e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.855499557816e+00,0.000000000000e+00,0.000000000000e+00,9.090082719753e+00,0.000000000000e+00,-2.409250637527e+01,1.036539412706e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.029050456931e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.036539412706e+01,-1.476833787652e+01,4.402943749461e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.094074344240e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.402943749461e+00,-8.497018093701e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.175963965029e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.427938591202e+00,2.251974626172e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.102755448193e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.251974626172e+00,-1.066969354947e+01,2.314963475105e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.029050456931e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.314963475105e+00,-5.344013932036e+00
